user_id,sequence,ground_truth
10027766848432295854,P-53558061|P-53558061,P-53558061
10027847220503188706,P-93595010|P-93595010,P-93595010
10027949848742589813,P-53560954|P-53560954|P-53560954|P-84799035|P-79497480|P-79496283|P-53560954|P-53560954|P-79497480|P-79497480,P-53560954
10028057934838638072,P-68658843|P-68658843|P-68658843|P-79496283|P-79496283|P-68658843|P-68658843|P-79496283|P-60440287|P-60440287|P-60440287|P-68658843|P-79496283|P-79496283|P-79496283|P-60440287|P-60440287|P-60440287|P-60440287|P-60440287|P-60440287|P-60440287|P-79496283|P-60440287|P-60440287|P-60440287|P-60440287|P-79496283|P-79496283|P-79496283,P-60440287
10028152746178351957,P-90521812|P-90521812|P-90521812,P-90528377
1002815633391375930,P-89786157|P-89786157,P-89786157
10028191900039924101,P-83652600|P-83652600|P-83652600,P-83652600
1002828210701748426,P-93485391|P-93485391,P-89454882
1002833077472734505,P-53562568|P-81478426|P-81478426,P-81478426
10028364190725939858,P-64427386|P-64427386|P-86370513|P-86370020,P-64427386
10028449980686749572,P-53558122|P-53558122|P-53558122|P-53558122|P-53558122|P-53558122|P-53558122|P-53558122|P-53558122|P-53558118|P-53558118|P-53558118,P-53558118
10028451299138186893,P-68224589|P-68224589|P-68224589,P-68224589
10028458006601240653,P-90542188|P-90542188,P-90542188
1002850231638051011,P-61983429|P-61983429,P-61983429
10028509408005016196,P-89174919|P-89174919,P-89174919
10028533020399784739,P-82959378|P-82959378|P-82959378,P-82959378
10028565979887455366,P-89320668|P-89320668|P-60440684|P-60440684|P-60440731|P-60440731|P-53562121,P-53562121
1002858973810677898,P-53557691|P-53557691,P-53557691
10028641048193393785,P-60440612|P-60440612,P-86450006
10028728587977300178,P-96060269|P-96060269,P-96060269
10028868734742738916,P-53561613|P-53561613,P-53561613
10028905772258467530,P-90528798|P-90528798|P-90528798|P-90528798|P-90528798|P-90528798,P-90528798
100289923187114502,P-71433125|P-71433125,P-71433125
10029079505992066689,P-89123077|P-89123077,P-89123077
10029152889878690603,P-86788926|P-89791336|P-86788926|P-86788926,P-72633391
10029201721745039276,P-53565419|P-53565419|P-53565419|P-53565419|P-53565419|P-53565419|P-53565419,P-53565419
10029209363386271042,P-91915280|P-84798413|P-81837909|P-81837861|P-81837861|P-89233477|P-91915280|P-91915280|P-89268809|P-89268809|P-89258547|P-89258547|P-89258547|P-89260674|P-89260753|P-89260753|P-68224478|P-68224478|P-90327543|P-90327543|P-88906545|P-88905951|P-88906545|P-88906545|P-88906545|P-88906545|P-89260753|P-89268809|P-91915280|P-89258547,P-68224478
10029213158514330142,P-53552693|P-53552693|P-86370380|P-86370420|P-53552693|P-53552693|P-53552693|P-53560949|P-53552712|P-53552712|P-86370420|P-53563207|P-53560949|P-53563207,P-53563207
1002923085427110429,P-82615321|P-82615321,P-82615321
10029263274962269565,P-90143146|P-90143146,P-90143146
1002929677435849663,P-53562761|P-68224588|P-68224502|P-86637473|P-68224526|P-68224588|P-68224588|P-68224588|P-68224588|P-68224588|P-68224588|P-68224588|P-68224588|P-68224588|P-68224588|P-68224526,P-68224526
10029420795869429207,P-84114168|P-84114168|P-84114168,P-84114168
10029555707125139114,P-61983429|P-61983429,P-61983451
10029568068305215704,P-89454882|P-89454882,P-89454882
10029742103152425428,P-53557691|P-53557691|P-91858661|P-53557691|P-53557691|P-53557691|P-53557691|P-91858661|P-53557691|P-53557691|P-53557691|P-89045330|P-53557691|P-53557691|P-53560393|P-53560393|P-53557691|P-86840309|P-60440630|P-91858661,P-53557691
10029799076336265170,P-89123235|P-89123235,P-89123235
10029943922417047882,P-53552727|P-53552727|P-90008655|P-90008655|P-90008655|P-53562442|P-53562442|P-53562442|P-53562467|P-90120919,P-90120919
10029991129679172897,P-90120868|P-90120868,P-90120868
10030152799852328672,P-53552727|P-53552727,P-83646490
10030319346107919119,P-53563359|P-53563359,P-68658857
10030516911177140229,P-89454721|P-89454721|P-89454721,P-89454721
10030518070508242663,P-60440645|P-60440645|P-60440645|P-60440645|P-60440645|P-60440645,P-92497731
10030537643254112113,P-89438391|P-89438391|P-89438391|P-89438391|P-90120859|P-90120859,P-90120859
10030574113652651503,P-68224510|P-68224510|P-68224510,P-68224638
1003058862834447752,P-53562518|P-53562518,P-53562518
10030932754324827577,P-68224502|P-68224502|P-68224502|P-68224502|P-68224542|P-68224542|P-68224502|P-68224502|P-68224542,P-68224502
10030932790669535593,P-83652600|P-83652600,P-83652600
10031014234985728823,P-89527675|P-89527675,P-89527675
10031134753928146277,P-53557691|P-53557691,P-53557691
10031185148990965659,P-68658872|P-68224658|P-68224658|P-90018427|P-90018427|P-90018427|P-61983451,P-87028880
10031225349409721229,P-91995338|P-91995338|P-91995338,P-79316556
10031263946885796295,P-72780186|P-72659766,P-53567732
10031424205667256551,P-53564856|P-53564856|P-53564856,P-53564856
10031482400519909365,P-96312129|P-96312129,P-96312129
10031492424621232424,P-95909185|P-95909185,P-95909185
10031548599791796189,P-60440645|P-60440645|P-60440645|P-60440645|P-60440645|P-60440645|P-60440645,P-60440645
10031548745582391862,P-53564536|P-53564536|P-53564536,P-53564536
10031579812786464033,P-53563033|P-53563033,P-53563033
10031765007477170090,P-64334882|P-64334882|P-64334882|P-64334882,P-64334882
10031873194827739592,P-93485579|P-72413941|P-93485579,P-89026950
10031998576048327934,P-53563894|P-53563429|P-79316732|P-53563429,P-53563429
10032091666164465295,P-83826129|P-83826129,P-83826129
10032140791776413469,P-53560871|P-53560871|P-53560871,P-53560871
10032192321711424179,P-89478290|P-89478290|P-89478290|P-89478290|P-89478290|P-89478290|P-89478290|P-89478290,P-89478290
10032249241199226169,P-53559791|P-53559791,P-53559791
10032348246862924171,P-53561480|P-53561480|P-53552333|P-53552333|P-53561390|P-53561390,P-53561390
10032364183669831723,P-89786151|P-89786151,P-89786151
10032368142143069221,P-68658872|P-68658872,P-68658872
10032372266508885699,P-89106226|P-89106226|P-89106226,P-89106226
10032793039353562858,P-89011504|P-89011504|P-89011504|P-89011504,P-89011504
10032801133063420050,P-53561994|P-53562035|P-53562043|P-53562062|P-53562013|P-88909917,P-89454933
10032825317926707302,P-81290915|P-89790833|P-89138067|P-90243220|P-93485391,P-93485391
10032831035397418562,P-60191203|P-60191203,P-60191212
10032866019936625826,P-90023577|P-90023577,P-90023577
10032952981249743475,P-89992149|P-89992149,P-89992149
10032961227053434711,P-83650490|P-83650490,P-83650490
1003307265827931524,P-53564160|P-79127013|P-53563309|P-88143994,P-79126942
10033080547252019408,P-81113024|P-81113024|P-81113024|P-81113024|P-81113024|P-81113024,P-81113024
10033113729567650758,P-90528894|P-90528894,P-90528894
10033173425228023033,P-101680000|P-101680000,P-101680000
10033242622316624854,P-53557691|P-53557691,P-53557691
10033438122435714534,P-89494289|P-89494289,P-89494289
10033446836181957775,P-70975620|P-70975620,P-70975620
10033572168271220264,P-98835944|P-53563569|P-90018454,P-90542148
10033667890264382309,P-83942095|P-83942095|P-77322806|P-90229970|P-89252943|P-89252943,P-89252943
10033850095092416739,P-89545830|P-90019123,P-70316675
10033916129470933231,P-89786811|P-89786811,P-89786811
10033981233427213882,P-53552694|P-53552694|P-53552694,P-53554895
1003398134300955779,P-89300721|P-89300721|P-89300721|P-89300721|P-89300721,P-89300721
10033987682013276397,P-70967430|P-89779139|P-89790833|P-89791432|P-89791432|P-89791432|P-53562491,P-89791382
10034001057850404261,P-53564437|P-90003301|P-53558471|P-90003301|P-90003301|P-90003301,P-90003301
10034020849281246599,P-60440630|P-53557691,P-53557691
10034213195944214232,P-90120780|P-90120780|P-90120780,P-90120780
10034260430346599644,P-53563122|P-53563122|P-53563122|P-79500657,P-79500657
10034356765821402497,P-89992144|P-89992144|P-89992144|P-68224705|P-68224705|P-68224705|P-89992144|P-89992144|P-89992144,P-89992144
10034376372383724608,P-53563371|P-53563371,P-53560880
10034802553891409230,P-53557691|P-53557691,P-53557691
10034806142862793330,P-53563033|P-53563499|P-53563033|P-60439837|P-60439837,P-60439837
10034887498038178337,P-68224524|P-68224524|P-68224524,P-68224524
10034888752145162871,P-89478801|P-89478801,P-89478801
10034918632427688784,P-89478801|P-89478801,P-89478801
1003500382900800864,P-53560890|P-86191667,P-53565150
10035259522102827513,P-89055140|P-80160737|P-68658864|P-53565043|P-53563429|P-59038241|P-90079684|P-90079684|P-89494289|P-89454721|P-89478801,P-81117056
10035423459733071667,P-90143129|P-90143129,P-90143129
10035559252253685547,P-89527603|P-89527603|P-89527603,P-89527603
10035661441962651289,P-53560875|P-53560875|P-53560875|P-79497507|P-60440191,P-60440191
10035692622477663271,P-76107283|P-76107283,P-76107283
10035853803459332399,P-89454882|P-89454882|P-89454882|P-61983451,P-61983451
10035863418908260639,P-59032749|P-90018433,P-59032749
10035879246666003236,P-93485417|P-93485417,P-93485391
10036079002375688316,P-81114121|P-81114121,P-81114121
10036154592706134062,P-61983451|P-61983451|P-61983451|P-61983451,P-61983429
10036599804834857881,P-89454721|P-89454721|P-89454721,P-89454721
10036741337881957006,P-90120920|P-90120919|P-53562464|P-53562464,P-90120919
10036813004739439254,P-89790840|P-89790840,P-89790840
1003686663896715564,P-53557131|P-53557131,P-53552727
10036885704200624384,P-96312641|P-96312641,P-96312641
10036971848100074438,P-81114706|P-81114706|P-81114706|P-90542185|P-90542185,P-90542185
1003697432388916120,P-53564274|P-53564274,P-53564274
10036979016599140105,P-91974394|P-91974394,P-91974394
10037189049169125564,P-59391290|P-59391290,P-59391290
10037233754162950303,P-80166284|P-80166284,P-80166284
10037303517232095650,P-84124634|P-84124634,P-84124634
10037679335553610341,P-89454882|P-89454882|P-89454882|P-89454882|P-89454882|P-89454882|P-60440794|P-60440794,P-60440794
10037804454300730207,P-85340218|P-85340218,P-85340218
10037830506686988247,P-53562062|P-53562062|P-53562062|P-53562062,P-53562062
10037999887455438616,P-96060211|P-96060211,P-96060211
10038045909600724978,P-92647069|P-92647069|P-94242499|P-89454721,P-59722560
10038167465247587541,P-83778529|P-83778529|P-83778529|P-83778529|P-83778529,P-83778529
10038209108089854120,P-90503428|P-71058386|P-90503428|P-90503482|P-53565483,P-53554907
10038252109357462541,P-96312629|P-96312629|P-101700679,P-101700679
10038286024772554561,P-86851703|P-86851703,P-86851703
1003831261010632092,P-89494289|P-89494289,P-89494289
10038363820687991094,P-89779108|P-89779108|P-89779108,P-89779108
10038417847437757997,P-53562062|P-53562062,P-53562062
10038449990841588066,P-83729365|P-83729365|P-71340944|P-71340944|P-71340944|P-71340944|P-86418611|P-86418611|P-85345293|P-71340896|P-90246543,P-90246543
10038515335674478754,P-53556992|P-53556992|P-53556992,P-53556992
10038557358088632266,P-72202612|P-72202612,P-72202612
10038564842412227106,P-53565458|P-53565458|P-53565458,P-53565458
10038569186146361489,P-90543849|P-90543849,P-90543849
10038582765728724659,P-73570117|P-73570117|P-73570117|P-73570117,P-53557128
10038725647515730773,P-60440630|P-60440630|P-60440630,P-60440630
10038750460025423646,P-89123117|P-60440649,P-60440649
10038774611176285155,P-89779123|P-89779123,P-94220589
10038857247726572670,P-89314082|P-89314082|P-89314082,P-89314082
10038910460593299188,P-83652600|P-83652600,P-83652600
10039125042463262181,P-83778529|P-83778529|P-83778529,P-83778529
10039222015312696198,P-93485391|P-89478801|P-93485417,P-93485648
10039278596737277008,P-60440630|P-60440630,P-60440630
10039314554223382406,P-81957418|P-81957418|P-68224517|P-68224522|P-68224522|P-68224522|P-68224553|P-68224553|P-68224553|P-59289312|P-68224553,P-68224522
1003939987894860959,P-59080245|P-59080245|P-59080245|P-59080343|P-53559745|P-59080343|P-59080343|P-53559745|P-59080279|P-59080343|P-59080245,P-59080245
10039521796004176721,P-101161681|P-101161681,P-101161681
10039592609120715189,P-89232599|P-53560895,P-53563207
10039686365527280226,P-81114706|P-81120223|P-53564556|P-86812583|P-68224638|P-89284196|P-68658864|P-53562238,P-53562246
1003969880436106966,P-60440636|P-60440696|P-89123398|P-60440636,P-60440636
10039703137545390842,P-89454882|P-89454882|P-81117056,P-93485440
10039717740987606544,P-79547148|P-81054168,P-81054168
10039765967441180466,P-53562553|P-53562553|P-53562553,P-53562553
10039831414239199758,P-79474152|P-79474152,P-79474152
10039977524528806079,P-90528894|P-90528894|P-90528894|P-90528894|P-96060269,P-90528894
10040118526165560951,P-86191667|P-53559739,P-53559739
10040151366862411245,P-89454882|P-89454882|P-89478168,P-93485391
10040239904338070214,P-53561961|P-53561961|P-53561961,P-68224502
10040351987879793730,P-53557691|P-53557691,P-53557691
10040429695651667807,P-70339429|P-70339429|P-70339429,P-70339429
1004045736021541943,P-53565454|P-60439531|P-60439531,P-60439531
10040505147299697136,P-53560954|P-53560954|P-53560954,P-53560954
10040526948499136433,P-89786152|P-89786152,P-89786152
10040609104367362987,P-79115014|P-53557846,P-53557848
10040715331538123730,P-53564551|P-53564551|P-53564551|P-53564551,P-53564551
10040749495296599180,P-68224632|P-89454882,P-89454882
1004082403761975522,P-90243258|P-90243258,P-92521102
10040912771951539621,P-89477352|P-89477352|P-89477352,P-89477352
10040922718745563170,P-90069248|P-90069248,P-90069248
10040970066722701179,P-84252732|P-84252732,P-53562795
10041038533856973646,P-93507788|P-96060279,P-93300105
10041053258390485450,P-89314023|P-89314023|P-89314023|P-89314023|P-89786157|P-89786157|P-89786157|P-89786157|P-89786157,P-87089821
10041075540518675011,P-53564517|P-53564517|P-89267350|P-53564537,P-53564537
10041097540975105704,P-68224502|P-68224543|P-68224502|P-68224502|P-68224502|P-68224502|P-68224502,P-68224502
10041117213886425875,P-70975620|P-70975620,P-70975620
10041299888401093574,P-90243291|P-90243291|P-90243291|P-90243291|P-90243291|P-90243291,P-90243291
10041474416314791137,P-64335142|P-64335123|P-64335123|P-53558484|P-53558484,P-64335123
10041500818876640721,P-90543849|P-90543849|P-90543849|P-90543849|P-90543849|P-90543849,P-90543849
10041509916791197251,P-89300721|P-89300721,P-89300721
10041571719038868038,P-89790834|P-89790834|P-53552335,P-53552335
10041653174612265463,P-93592794|P-93592794|P-86388627|P-80302943|P-81478551|P-93592794|P-64427386|P-64427280|P-64427787|P-91915280,P-93592794
10041794997570953375,P-96060267|P-96060267,P-96060267
10041961214462928212,P-93485417|P-93485417|P-93485417,P-93485417
1004197543575198682,P-89478801|P-89454721,P-85677208
10042177708328983649,P-90542190|P-90542190|P-90542190|P-90542190|P-90542190|P-90542190,P-90542190
10042211566540080485,P-53552727|P-53552727|P-53552727|P-53552724,P-53552724
10042260316728106416,P-92984920|P-92984920,P-92984920
10042287065793495169,P-89047494|P-89047494,P-89047494
10042344212690105424,P-89011188|P-89011489|P-89011489|P-53552264|P-60191202|P-60191202|P-60191206|P-60191202|P-60191203|P-60191202|P-60191202|P-60191202|P-60191202|P-60191202|P-89011504|P-89011504|P-60191208|P-60191208|P-91863025|P-91863025,P-53552714
10042346344174182430,P-53562802|P-53561216|P-53562802,P-53562802
10042617979793518978,P-64427787|P-64427787,P-78665699
1004262592214143918,P-53564537|P-53564537|P-53564537|P-53564537,P-53564517
10042807324588463620,P-81290915|P-71747376|P-68658874,P-68658874
10042810516187370007,P-96312642|P-96312642|P-96312642|P-96312642,P-96312642
10042891385403358229,P-92520997|P-90143131|P-90143131,P-90143131
10043076197436704430,P-96312623|P-96312623,P-96312623
10043087074602421049,P-89454882|P-89454882,P-89454882
10043306958386123825,P-91896702|P-91896702|P-91896702,P-91896702
10043456178342344864,P-86637770|P-86637770|P-86637770|P-84170296,P-83646490
1004352574880833660,P-79125941|P-79125941|P-79125941|P-79125941|P-79125941|P-91994100|P-53562920|P-79125941|P-53564890|P-81596038|P-53564892,P-79125941
10043707159592405337,P-98424877|P-98424877,P-98424877
10043867956486451298,P-72657760|P-53562709|P-53562709|P-85924114,P-59736325
10043929135266449768,P-90227564|P-53565479,P-53565479
10044030349086183589,P-89790824|P-89790824,P-89790824
10044232614541041010,P-64427787|P-78665699|P-78665699,P-78665699
1004426548170423581,P-72202612|P-72202612,P-72202612
10044297409640605803,P-90120939|P-90120939|P-53567363,P-53559804
10044317696408147869,P-89314082|P-89314082|P-89314082,P-89314082
1004432726596779486,P-89992149|P-89992149,P-89992149
10044458628896447262,P-64337480|P-64337480|P-64337480|P-64337480|P-90301800,P-83923904
10044487754648701667,P-53558268|P-53558268,P-53558268
1004450991390707657,P-81224255|P-81224255,P-81224255
10044518027107813412,P-53562796|P-53562796,P-53562796
10044543795812675433,P-53561310|P-53561310,P-53561310
10044647372095057602,P-86188267|P-86188267,P-86188267
10044651169079187434,P-78665699|P-78665699,P-78665699
10044652876387216440,P-89478168|P-89478168,P-89478168
10044662537086422495,P-93595010|P-93595010,P-93595010
1004469042161441817,P-86370324|P-86370324|P-86370324|P-86370324,P-86370324
10044770045611424904,P-73570117|P-61983429|P-61983429,P-61983451
10044818553283734932,P-90542160|P-90542160,P-90542160
10044864024866826021,P-53564897|P-53554373|P-86370513|P-86370276,P-86370276
10044920880689966224,P-89478037|P-89478037,P-89478037
10045030576358078216,P-90519097|P-90519097,P-90519097
10045170935093651618,P-89786146|P-89786146,P-89786146
10045199104996697582,P-85674743|P-85674743,P-85674743
